,bearing1,bearing2,bearing3,bearing4
0,0.009271877222905744,0.009455223754790005,0.018028032819166134,0.007224435110373547
1,0.009509603148745124,0.009629358874769046,0.01871662444057897,0.007220477219609312
2,0.010866651883902258,0.010518017596785386,0.02100264470761034,0.01917006298877437
3,0.009457128477013192,0.009912150381095008,0.01948685006026806,0.006466075419111716
4,0.00946542638360288,0.008985815479488575,0.018650829116548473,0.006043522834894597
5,0.00999869559044759,0.0095879969149677,0.018728186065681045,0.0075896848766388554
6,0.009953093717109182,0.010401750085315593,0.020329275278893583,0.016082094967232015
7,0.008541900091150814,0.00945017558111188,0.018596532957510705,0.007316734177466573
8,0.010028642029390931,0.00951461535519055,0.018598620693866398,0.0075558914482687445
9,0.007400544518624817,0.008758876104682446,0.016163008140143625,0.005433790764736768
10,0.009681216510857855,0.009898134023745911,0.018440930743882072,0.00621975390079761
11,0.00972992172493925,0.009222398511544765,0.01854049397530694,0.006319383551082289
12,0.009846421037128548,0.009380907914381738,0.01825562581177377,0.006552639167786932
13,0.009584573389599815,0.009471719290441006,0.019061611926433412,0.006164828593482623
14,0.010278312082173642,0.009942363937606533,0.019738377600727747,0.01502471955340293
15,0.009071536382367084,0.00968849099888771,0.019262668691479752,0.007444406062041388
16,0.010529821711107699,0.01054562536399356,0.023600794770481236,0.01404492587774008
17,0.009783972906638301,0.009438869934062623,0.019221746888173158,0.0067349266316284895
18,0.009919191753073472,0.010255748202672353,0.024029714570066606,0.01377424716354683
19,0.008387250446255172,0.0091927069843637,0.015722604680767013,0.00535688210135672
20,0.007730695530616158,0.00905302039982419,0.015156905446704068,0.005222381622459225
21,0.010866901202508529,0.010372471867622777,0.019926714623383395,0.01813236197519308
22,0.009553705147169635,0.009783226592338459,0.018780004517637255,0.008024858483853887
23,0.009448640807899415,0.009670476080512653,0.01905768775154492,0.007280256256533827
24,0.010125901004977015,0.010059061197691482,0.020279079010674078,0.01671466395917541
25,0.009637951229846653,0.009396425867038368,0.01770843033673747,0.006254877845822734
26,0.009573383775297293,0.009411984215475703,0.018293522696977486,0.0062864674732201736
27,0.008982440096008175,0.009680732462556473,0.018400311952919683,0.005944771145974914
28,0.009512066854112749,0.009035118275461121,0.01900245720621801,0.006380670756866154
29,0.009868358087153301,0.009625702357528017,0.01902982827083368,0.016175507129568868
30,0.009687045630065932,0.010012262633221589,0.02006325745761999,0.006369879127149433
31,0.008583944974015507,0.009199835204478037,0.01623504068371978,0.005585768338446919
32,0.00878759449233861,0.009867190581854498,0.019224200114251612,0.007454884853057545
33,0.00910821795734462,0.010014581986059102,0.01969089759383698,0.007771653006292898
34,0.00980112042990552,0.009501838166283815,0.018674888738718733,0.008344712560125856
35,0.009310351908843106,0.009503128849555124,0.019389383102455134,0.006198042173808739
36,0.009006549565291243,0.009689389358001031,0.018171308556653915,0.00710440296124305
37,0.009385621805000972,0.00957111531578691,0.01880994140916636,0.007097828148693996
38,0.00863719660467082,0.01000172895562517,0.018475659957769813,0.007042262215523346
39,0.009456023014934551,0.01013480813771354,0.019166197673925533,0.016067424416885766
40,0.009959870272081825,0.009155079372227919,0.018602692833206272,0.0061008137649314126
41,0.009326790401522268,0.009921312995720483,0.017833621184854653,0.007481219580320478
42,0.008565256347223268,0.009520806284523927,0.01887324511856538,0.006905041865903047
43,0.009239548338262595,0.009325820031034982,0.01932419835711048,0.006124810476563936
44,0.010967333548175926,0.00913528106475463,0.01847894166126705,0.006992884840647283
