,bearing1,bearing2,bearing3,bearing4
0,0.024608674988238207,0.02136006339823774,0.022976806919197925,0.010109083192065261
1,0.023712734610809166,0.020615326247285036,0.021439045767157973,0.009741824648034319
2,0.029319603762658526,0.030747104738877998,0.023047784561101917,0.01140917733812145
3,0.0272945169580564,0.027346187581760217,0.02673219226372244,0.010985398679662677
4,0.02465504996849175,0.023231570115959548,0.022660631612143697,0.010326344185911458
5,0.036678242888376185,0.030891957082753805,0.023711622104928096,0.011895285382275278
6,0.02406363657121352,0.02006547639683946,0.02303141177968751,0.009984298766523483
7,0.0425728246346102,0.03465360788290994,0.031155237184733835,0.014080463769644967
8,0.023710878329941475,0.02035065021801556,0.02193951541850694,0.009957362177568277
9,0.025574884581845893,0.0235122554035853,0.02134646977977224,0.010057320204583744
10,0.059145236391761856,0.027562085780956317,0.024562441078979893,0.012480426706695831
11,0.025712711961146596,0.02298325500588283,0.023788400911936448,0.010374493835366254
12,0.031110528004245463,0.03669715304094319,0.02614869183580186,0.01189736251758049
13,0.03024300620102655,0.026984307807073803,0.02581575586193257,0.011420999500969814
14,0.03206944675624346,0.02145062297952304,0.022553010134481143,0.010364297489169411
15,0.025768316716576742,0.0241925359471951,0.025034527783157706,0.01037553146847768
16,0.0491562578810963,0.026747345595346212,0.026229123191917843,0.012657703612763716
17,0.03284420336991201,0.03070838860582017,0.024370259592252294,0.011538219596495432
18,0.03653519671907674,0.027833551109292132,0.023890768160075,0.012306905500352957
19,0.03230838739920946,0.023887337579660682,0.023611477550409224,0.011456861970598343
20,0.031147006954235314,0.02647153617865093,0.022592163468062566,0.011190429348151607
21,0.04668626397403346,0.02261179064304824,0.024686476362026227,0.01120528871649234
22,0.025753582008323346,0.022674101321578974,0.023266530756151062,0.010182187253245843
23,0.03004057250968377,0.03252638939835541,0.024524263948881075,0.01196736559401163
24,0.027257911582188148,0.027235452902343974,0.024361148127137053,0.011362802415795601
25,0.029497385384718543,0.031498409246160625,0.025317285773268635,0.011435266186655638
26,0.023544247618798943,0.02028675787382253,0.02397829509411796,0.009623876001552206
27,0.02774567617889515,0.029696335025603524,0.02408949316339657,0.01100130051280022
28,0.029800078152334465,0.03390125015129509,0.024009778950002683,0.011439459375704685
29,0.02443323263360382,0.02055903916447439,0.024987496295211853,0.01006693564496232
30,0.04800475709228427,0.024274356747557173,0.02721360305456194,0.011720800032763651
31,0.028944948101010358,0.02101194145567809,0.023101545405789355,0.010104721968614972
32,0.035536782480462485,0.032510636794115685,0.02491481526239061,0.0126185846493086
33,0.03504805713489363,0.02092620670039918,0.022782311812711266,0.011590114884058582
34,0.027710915287339294,0.01957741693327999,0.021682518048461608,0.009877540840368128
35,0.05447320392827347,0.043200484051809665,0.029555787914785116,0.014939002353524173
36,0.02833125661753289,0.02983777769355491,0.024710092615193194,0.011400604393973508
37,0.031168784198749206,0.021582117895064853,0.021661399112632755,0.010281766334159738
38,0.02483410231974957,0.020114728330283115,0.02268951668517777,0.010019366634480175
39,0.027755268422791322,0.02906209489860275,0.023764913174906754,0.011364755615382183
40,0.05869839596401299,0.026612402405168857,0.02605479368331838,0.012258047621054452
41,0.03063079534950834,0.03686369686010042,0.027625646255803195,0.01230391785997649
42,0.026693092822147428,0.026167143484681393,0.023034871881154866,0.011023134543729312
43,0.02521163973364625,0.022438983158684332,0.022069952135627853,0.010356655357021339
44,0.043870624253687526,0.03804335256750462,0.030032766729011146,0.014298072386812704
45,0.02522795723827362,0.02268310142990565,0.022569756454737612,0.010654177520974674
46,0.03175681229638409,0.023294035139541577,0.02461124558983578,0.010468270500612567
47,0.02376167341273804,0.020701368222224223,0.02307858810318607,0.009899384151602632
48,0.02668753000952833,0.024216582910149005,0.025384541818763724,0.010655471907291027
49,0.023259182890174895,0.01973552447594873,0.02125285008237549,0.00978489481769115
50,0.02648731421805388,0.025474938928827105,0.02336261512781472,0.010759888211589495
51,0.024986269588731624,0.021468051437198217,0.022381185430806593,0.010228236387047274
52,0.03555492678570428,0.030094984237407148,0.023458775526471708,0.011786259804422371
53,0.023595594560861227,0.0199892571480292,0.022144229848229363,0.009753536703969879
54,0.02479784338867868,0.021526142134407473,0.022613029213649577,0.010611518421515496
55,0.02395332081562411,0.019988418080045457,0.021336082001112082,0.00983826884750362
56,0.03169140220391639,0.02144478874879896,0.022350508333778194,0.010864573750299672
57,0.06593566094056187,0.0407644492017263,0.036706818155169324,0.015553602929557344
58,0.025718972047321844,0.023052471328907753,0.02283398881267841,0.010385778541633918
59,0.03050730826108451,0.03350364172138852,0.02368162654874014,0.012079919208146609
60,0.023822060954424726,0.019830021043781336,0.022323247331604137,0.00982222451960714
61,0.024551104207101264,0.02152116762908717,0.02398233604183225,0.01012241381086568
62,0.028806072319806246,0.03204964611129576,0.024429868355372877,0.011554120169220309
63,0.03640904834406201,0.03156433371095667,0.025089213035599744,0.01242990391553096
64,0.026486107451160028,0.024199401541963057,0.023512446984413134,0.010709417967944324
65,0.031908522085874205,0.035633847244782337,0.024455156574273898,0.012124766506128627
66,0.02526419445205775,0.02423655574787739,0.022880370608778032,0.010536944562460269
67,0.030251131816010912,0.033654958542432764,0.028052384699827508,0.011651660276789613
68,0.05982896153877422,0.03644810148349757,0.027998222921194534,0.01351938521233954
69,0.0312015545661201,0.020361851394030697,0.02307611256241076,0.010504162526799171
70,0.0377635251929708,0.035784444478920596,0.025444638411921183,0.012558059077020203
71,0.05482037849728816,0.03250528944029634,0.029210176509607947,0.013946066786901024
72,0.026366839311574804,0.025559584062901826,0.023122275654170427,0.010592069152642524
73,0.02380718872565239,0.0206613965089815,0.02120773648577136,0.009840588580614672
74,0.039186787953053706,0.0370798267911156,0.02423944280199059,0.01293422789357438
75,0.03153661444001537,0.024612849385810102,0.022787506573153506,0.01117268073985184
76,0.024844794215075863,0.022518845823090772,0.02227787918779142,0.010355434085170354
77,0.023745996159491113,0.021655900593410667,0.023400377505056528,0.01012858386065963
78,0.029662956533560908,0.03013914976816445,0.025395656900659057,0.011718234015866063
79,0.03693659624023031,0.034743259259508094,0.024590599400350063,0.012014135516274477
80,0.026071730827781716,0.020126794511697268,0.021457710229316924,0.009877024845591796
81,0.04694991743396856,0.024111386240467467,0.023900405665675164,0.012051400477411397
82,0.05101425834147814,0.03531360889285147,0.027809271680029057,0.013398269999249951
83,0.025949682325857773,0.021163243039793368,0.022111602937329194,0.00999384914025871
84,0.0333043839176585,0.025019701190712715,0.02284604522747994,0.010942931088747398
85,0.023053420363639693,0.020220817066832986,0.021697025591582843,0.009930454389585718
86,0.025224914464137972,0.02234391360320837,0.025782220366658892,0.010337178397761467
87,0.025699179253549174,0.02345905393531684,0.023392634059593062,0.010514958184658812
88,0.02839398164366494,0.020940588036935014,0.022058937676368094,0.010374247963283918
89,0.033794486381901634,0.025503224453106627,0.024004033021099717,0.011437831006730771
90,0.024778977931180016,0.021547082992401156,0.02195483692830396,0.010100586512348094
91,0.026522390019032,0.02639106685592534,0.025701071418469786,0.01089326907494857
92,0.05144431740082502,0.023492096091420667,0.0270906615413642,0.012440729905357991
93,0.03178036811129946,0.022711762554848212,0.024650172746646472,0.011022763438525847
94,0.03868251750700103,0.035268579765364884,0.02749763980720866,0.01247722975176803
95,0.026062329269627905,0.023255956371560735,0.023603823847774145,0.010108238033348364
96,0.06324097020300205,0.03384039047897683,0.026760910589007054,0.0133517883929655
97,0.02781849416848854,0.027389515979135554,0.0245563813482022,0.011164931343430395
98,0.026732258111340113,0.025369845409948542,0.02288457412469184,0.010883456804530442
99,0.02398370749356811,0.02146768710678367,0.023905274368154802,0.010183996283782883
100,0.03265924434035167,0.021746832649281254,0.022379164106083028,0.010468345187731879
101,0.024660314223398868,0.021190408646084694,0.023004237029620567,0.010322321736837826
102,0.02823105070429306,0.02815309055704891,0.026931049783818658,0.011563096731741412
103,0.023633068780125086,0.020790271516348255,0.02264355340151688,0.010196890362067196
104,0.02387609654977784,0.020248237129924733,0.021740945336162415,0.009853878704957665
105,0.02486124444136159,0.021128273591651973,0.021926642030868873,0.010223980084972394
106,0.06785050392924892,0.042121929304463276,0.03872778694441991,0.015250103362239042
107,0.032014966930048204,0.022459183511257495,0.023354555031697512,0.010394743064002981
108,0.030387357323268055,0.03394237253456499,0.026567133012667783,0.011945680421915471
109,0.024943723402128765,0.023572692284456603,0.0233947271733964,0.010276104986593329
110,0.025827091498924856,0.024172074862020103,0.023109484690783073,0.010458565026602917
111,0.052605123856999114,0.03822804774215111,0.031894432495098435,0.014139519894573405
112,0.02449211232571407,0.022173416040839007,0.02406506020846361,0.01011402089884486
113,0.025659831276224246,0.023411441485101603,0.02222108705276718,0.010334440041830019
114,0.030326244660401517,0.03287442031177964,0.026536549011037545,0.01166951862141033
115,0.0308465377016501,0.03545827714601971,0.027266243677793844,0.012098321191400387
116,0.02623205046017639,0.023967035539096862,0.024746637801921687,0.010692765508880393
117,0.02979491611593914,0.032412524377855176,0.024398460760659803,0.011804993421852684
118,0.04382291645587409,0.035153934488816214,0.030937310486298275,0.014164487670703038
119,0.030008508691098973,0.035180417558835025,0.02440214317284868,0.012050588859430597
120,0.03136919358574747,0.023298320718202516,0.02462209974611733,0.010572458207615999
121,0.05415647948825804,0.026896963579151237,0.025830205934274465,0.012973621349841532
122,0.027866590580342833,0.026951074650147913,0.026240676134417613,0.010809627063912673
123,0.032532041813887094,0.022995423242186445,0.023232903245142107,0.011009249403471493
124,0.029768285242998634,0.02200916863490905,0.02153558657660876,0.010294441844656037
125,0.03047097188483635,0.032449454410883455,0.024677436751212214,0.011827677308598189
126,0.0312071735513934,0.023925204320181144,0.023656667556361016,0.011249002098854346
127,0.03032933972840356,0.03286923475868131,0.02850436758084113,0.011318110456760531
128,0.031537489811264474,0.03588248813640954,0.02723104367929162,0.012154684667078542
129,0.02753302861152005,0.026716218031496902,0.02285094213287081,0.0108836366485663
130,0.025575874106883764,0.022767344675876544,0.022364830358397213,0.010400352875152917
131,0.0334484433500125,0.028175213080079385,0.023058527080969785,0.011323722971487336
132,0.03858426800474092,0.03640874775184717,0.024688263832448574,0.01250779632430626
133,0.03399800112507549,0.02597660023226145,0.023854371382062096,0.011619758274795519
134,0.026799850740014015,0.02197605217202395,0.02131415350462946,0.009951848237064992
135,0.02468636113962663,0.02027056646139844,0.02209909692824933,0.009972978750934553
136,0.025491464912117318,0.024182951971741057,0.023736664569685362,0.010430754929935927
137,0.02631869780319178,0.02425650587550555,0.02265682806230072,0.01063232077856217
138,0.02441106899016517,0.02127684935610191,0.023685976719439533,0.009734742773133655
139,0.02476205870693442,0.022216535321181625,0.02428493339223895,0.010115315849166598
140,0.02958211382340196,0.032463702682462875,0.02449551276252303,0.011708896200911686
141,0.029420153069536166,0.032612323955328135,0.02526346916617779,0.011364951819083598
142,0.025202772311465064,0.021945737715467654,0.023349885943489766,0.010358534972232537
143,0.03519644256830212,0.02928288027930387,0.025654135410642036,0.011713227048546652
144,0.031914321902285506,0.03120802504387009,0.023916651448803748,0.011890604629981719
145,0.028309867274167615,0.021828395041728045,0.022298774855842234,0.010342406549005978
146,0.03528347619038783,0.028798408007822116,0.023559828146949454,0.011715362058342844
147,0.03048915593006822,0.035293791079126904,0.02423475055490129,0.012012191002229337
148,0.02981906088033361,0.03333950143165332,0.025081245028177265,0.011923982620680968
149,0.03095178784457984,0.035906290790813866,0.024441922943029614,0.01214381814093285
150,0.029283295321896677,0.033124405039675064,0.02564959070033757,0.011440485499189086
151,0.02993520693250879,0.02867662616219193,0.025235874078073837,0.011542781198078948
152,0.03614410420752358,0.032239919912998315,0.026153417095280716,0.012912561203222468
153,0.03998147017215967,0.03692273943026539,0.025602427250212417,0.012493679129858366
154,0.03247690957760616,0.029274848183257936,0.023759201314540755,0.011611674116819175
155,0.024481578302605327,0.022139976029002386,0.023370737821479626,0.010067729205058447
